Phase,PotPcnt,StackPcnt,BetPcnt,AvgBetAmt,BetAmtStdDev,AIPcnt,FoldPcnt,AvgFoldAmt
PREFLOP,LOW,LOW,1.0,141.66666666666666,96.46530752325188,0.0,0.3333333333333333,300.0
PREFLOP,LOW,MEDIUM,1.0,640.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.09090909090909091,640.0,0.0,0.0,0.9090909090909091,334.0
PREFLOP,LOW,LOW,0.391304347826087,300.0,212.13203435596427,0.0,0.8260869565217391,634.2105263157895
PREFLOP,LOW,LOW,0.3333333333333333,317.22222222222223,469.6813997636596,0.0,0.8148148148148148,602.7272727272727
FLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,760.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.5,360.0,200.0,0.0,0.5,800.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.4,680.0,420.0,0.0,0.6,2570.6666666666665
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.8181818181818182,762.2777777777778,745.9292344716797,0.0,0.18181818181818182,2703.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,HIGH,LOW,0.5,0.0,0.0,0.5,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,57.142857142857146,139.97084244475303,0.0,0.0,0.0
FLOP,LOW,LOW,0.8947368421052632,111.76470588235294,283.11783649667956,0.0,0.15789473684210525,70.33333333333333
PREFLOP,LOW,LOW,0.6538461538461539,593.2941176470588,1010.7318120291608,0.0,0.48717948717948717,883.7368421052631
PREFLOP,LOW,HIGH,0.6666666666666666,6450.0,6350.0,0.0,0.6666666666666666,550.0
PREFLOP,LOW,MEDIUM,1.0,300.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5,1675.0,0.0,0.0,0.5,450.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.5,0.0,0.0,0.5,0.0,0.0
PREFLOP,LOW,LOW,0.3333333333333333,3193.0,0.0,0.3333333333333333,0.3333333333333333,900.0
PREFLOP,LOW,MEDIUM,0.0,0.0,0.0,0.0,1.0,3200.0
PREFLOP,LOW,LOW,0.46153846153846156,1096.6666666666667,1830.2064243017933,0.0,0.7692307692307693,452.5
PREFLOP,LOW,MEDIUM,1.0,237.5,212.5,0.0,0.5,25.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,1.0,50.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3333333333333333,2150.0,1450.0,0.0,0.6666666666666666,675.0
PREFLOP,LOW,MEDIUM,0.6666666666666666,1450.0,1013.6567466356646,0.0,0.5,1066.6666666666667
FLOP,LOW,MEDIUM,0.0,0.0,0.0,0.0,1.0,500.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3548387096774194,1280.4545454545455,1254.8158404277617,0.0,0.7419354838709677,739.695652173913
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6153846153846154,912.5,979.0780101707933,0.0,0.46153846153846156,916.6666666666666
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.8571428571428571,33.333333333333336,74.53559924999298,0.0,0.14285714285714285,500.0
PREFLOP,LOW,LOW,0.5757575757575758,394.36842105263156,371.9434323892639,0.0,0.45454545454545453,280.0
PREFLOP,LOW,MEDIUM,0.75,591.6666666666666,422.70622843241324,0.0,0.375,216.66666666666666
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.47619047619047616,332.5,294.96821862702427,0.0,0.5714285714285714,1085.4166666666667
PREFLOP,LOW,MEDIUM,1.0,1600.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3,758.3333333333334,737.2056851532157,0.0,0.8,603.875
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,1.0,40.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.7272727272727273,481.25,445.0684638344982,0.0,0.2727272727272727,516.6666666666666
PREFLOP,LOW,MEDIUM,0.3333333333333333,300.0,100.0,0.0,0.8333333333333334,640.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5789473684210527,600.0909090909091,461.1449100870285,0.0,0.47368421052631576,218.11111111111111
PREFLOP,LOW,HIGH,0.5,800.0,0.0,0.0,0.5,1600.0
PREFLOP,LOW,LOW,0.1111111111111111,320.0,0.0,0.0,1.0,672.8888888888889
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,1.0,80.0
PREFLOP,LOW,LOW,1.0,23.333333333333332,12.472191289246473,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,40.0
PREFLOP,LOW,LOW,0.16666666666666666,50.0,0.0,0.0,1.0,358.3333333333333
TURN,LOW,LOW,1.0,7827.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.6666666666666666,720.0,80.0,0.0,0.3333333333333333,70.0
PREFLOP,LOW,MEDIUM,0.6666666666666666,600.0,200.0,0.0,0.3333333333333333,400.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5,275.0,175.0,0.0,0.75,633.3333333333334
PREFLOP,LOW,HIGH,1.0,800.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.3333333333333333,50.0,0.0,0.0,0.6666666666666666,75.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,1.0,225.0,125.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.44,673.6363636363636,1651.0273535935282,0.0,0.68,742.6470588235294
PREFLOP,LOW,MEDIUM,0.4,120.0,40.0,0.0,0.6,213.33333333333334
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.34782608695652173,531.75,1105.2802529223075,0.0,0.782608695652174,624.3888888888889
PREFLOP,LOW,MEDIUM,0.375,183.33333333333334,154.56030825826173,0.0,0.75,329.1666666666667
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.5,100.0,60.0,0.0,0.5,80.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.625,20.0,10.954451150103322,0.0,0.375,60.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,1600.0,1600.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.32142857142857145,670.5555555555555,710.9635263517174,0.0,0.6785714285714286,623.6842105263158
PREFLOP,LOW,MEDIUM,1.0,70.0,10.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,100.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3333333333333333,150.0,50.0,0.0,0.6666666666666666,208.75
PREFLOP,LOW,HIGH,1.0,120.0,0.0,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6666666666666666,36.666666666666664,21.921577396609845,0.0,0.3333333333333333,13.333333333333334
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.4444444444444444,900.0,1350.2314616390777,0.0,0.7222222222222222,1045.1538461538462
PREFLOP,LOW,MEDIUM,0.2857142857142857,5830.0,3270.0,0.0,0.7142857142857143,448.0
PREFLOP,LOW,LOW,0.25,200.0,0.0,0.0,0.75,733.3333333333334
FLOP,LOW,LOW,0.5,0.0,0.0,0.0,0.5,188.0
PREFLOP,LOW,MEDIUM,0.6,400.0,299.3325909419153,0.0,0.4,50.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.48,319.4583333333333,341.84742931687464,0.0,0.6,256.3333333333333
FLOP,LOW,LOW,1.0,37.5,73.9509972887452,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.4,800.0,0.0,0.0,0.6,416.6666666666667
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,1800.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.35714285714285715,594.0,583.9493128688482,0.0,0.6428571428571429,944.4444444444445
PREFLOP,LOW,HIGH,1.0,224.0,119.73303637676612,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.16666666666666666,50.0,0.0,0.0,1.0,241.66666666666666
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,1.0,209.0,77.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,230.0,405.09258201058185,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.44680851063829785,440.95238095238096,368.2798465182068,0.0,0.6170212765957447,613.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,250.0
PREFLOP,LOW,MEDIUM,0.0,0.0,0.0,0.0,1.0,60.0
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,HIGH,0.5,160.0,0.0,0.0,0.5,320.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6666666666666666,676.5,689.7254888722034,0.0,0.3333333333333333,426.6666666666667
TURN,LOW,LOW,1.0,156.0,203.33224043422135,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,479.54545454545456,1112.062895837066,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.41975308641975306,496.52941176470586,568.2088594508867,0.0,0.6419753086419753,632.3076923076923
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.5625,1264.4444444444443,1815.5400856134065,0.0,0.4375,1027.5714285714287
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,133.33333333333334,188.56180831641268,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5217391304347826,1235.4166666666667,1480.8632875417259,0.043478260869565216,0.4782608695652174,590.4545454545455
PREFLOP,LOW,HIGH,1.0,888.5,848.5,0.0,0.0,0.0
PREFLOP,LOW,LOW,1.0,50.0,0.0,0.0,1.0,50.0
PREFLOP,LOW,MEDIUM,1.0,700.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,250.0
PREFLOP,LOW,LOW,0.391304347826087,853.0,1064.9244626315572,0.021739130434782608,0.7391304347826086,558.3235294117648
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.21428571428571427,826.6666666666666,620.8238254305502,0.0,0.8571428571428571,341.6666666666667
PREFLOP,LOW,MEDIUM,0.3888888888888889,1366.0,832.530737313301,0.0,0.6111111111111112,1400.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,41.666666666666664,58.92556509887896,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,50.0,132.28756555322954,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.46296296296296297,510.12,611.1186019096458,0.0,0.6111111111111112,502.06060606060606
PREFLOP,LOW,HIGH,1.0,800.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5,325.0,0.0,0.0,0.5,50.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.7142857142857143,280.0,97.97958971132712,0.0,0.2857142857142857,200.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.6666666666666666,700.0,600.0,0.0,0.3333333333333333,700.0
FLOP,LOW,LOW,1.0,400.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,1.0,233.33333333333334,124.72191289246472,0.0,0.0,0.0
FLOP,LOW,LOW,0.6666666666666666,92.0,68.0,0.0,0.3333333333333333,100.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.375,533.3333333333334,527.9730632859555,0.0,0.875,480.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.7777777777777778,1428.5714285714287,851.4093957572194,0.0,0.2222222222222222,1200.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,75.0,129.9038105676658,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3103448275862069,868.8888888888889,1283.9052357245794,0.0,0.7413793103448276,768.3255813953489
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,475.0
PREFLOP,LOW,MEDIUM,0.2,800.0,0.0,0.0,0.8,987.5
TURN,LOW,LOW,1.0,100.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,50.0,50.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.4666666666666667,471.42857142857144,492.5205890236923,0.0,0.6,157.22222222222223
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.4444444444444444,693.75,615.2425842706274,0.0,0.6111111111111112,871.5454545454545
PREFLOP,LOW,LOW,0.5,800.0,0.0,0.0,0.5,200.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.625,815.0,508.3306010855534,0.0,0.375,258.3333333333333
PREFLOP,LOW,MEDIUM,1.0,80.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,280.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,HIGH,1.0,240.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.625,158.0,92.1737489744233,0.0,0.375,360.0
PREFLOP,LOW,LOW,1.0,120.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3333333333333333,800.0,600.0,0.0,0.8333333333333334,310.0
PREFLOP,LOW,MEDIUM,1.0,333.3333333333333,94.28090415820634,0.0,0.3333333333333333,400.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3103448275862069,588.8888888888889,933.5647861163912,0.0,0.7931034482758621,593.4782608695652
PREFLOP,LOW,LOW,0.3333333333333333,200.0,0.0,0.0,1.0,333.3333333333333
PREFLOP,LOW,MEDIUM,0.0,0.0,0.0,0.0,1.0,45.0
PREFLOP,LOW,HIGH,1.0,20.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.45454545454545453,391.6,384.31528723172073,0.0,0.6363636363636364,650.8571428571429
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.6666666666666666,250.0
PREFLOP,LOW,MEDIUM,0.5,1240.0,0.0,0.0,0.5,1180.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,144.0,0.0,0.0,1.0,3534.0
PREFLOP,LOW,LOW,0.4,310.0,262.48809496813374,0.0,0.7333333333333333,279.6363636363636
PREFLOP,LOW,HIGH,0.75,320.0,226.27416997969522,0.0,0.25,560.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.25,300.0,100.0,0.0,0.75,583.3333333333334
PREFLOP,LOW,LOW,0.375,1358.3333333333333,720.0501525742649,0.0,0.625,655.0
FLOP,LOW,LOW,1.0,127.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,1.0,200.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.25,50.0,0.0,0.0,0.75,833.3333333333334
RIVER,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.9545454545454546,399.2857142857143,465.41401362833136,0.0,0.18181818181818182,650.0
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,50.0,150.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.8571428571428571,83.33333333333333,186.33899812498248,0.0,0.14285714285714285,100.0
PREFLOP,LOW,LOW,0.6451612903225806,507.5,739.7220761880775,0.0,0.3548387096774194,269.09090909090907
PREFLOP,LOW,HIGH,1.0,184.0,78.38367176906169,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,290.0,210.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.2727272727272727,458.6666666666667,202.65789454699816,0.0,0.7272727272727273,715.0
PREFLOP,LOW,MEDIUM,1.0,188.88888888888889,150.2918970569859,0.0,0.1111111111111111,90.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,250.0,250.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5714285714285714,325.0,168.74537030686204,0.0,0.42857142857142855,180.0
PREFLOP,LOW,HIGH,1.0,85.0,57.227615711297986,0.0,0.25,360.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.875,371.42857142857144,286.42768079662034,0.0,0.125,100.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.75,233.33333333333334,124.72191289246472,0.0,0.25,200.0
PREFLOP,LOW,LOW,0.2857142857142857,125.0,75.0,0.0,1.0,550.0
FLOP,LOW,LOW,0.0,0.0,0.0,1.0,0.0,0.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.25,0.75,215.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.875,351.42857142857144,425.4553383117424,0.0,0.25,310.0
TURN,LOW,LOW,1.0,61.111111111111114,128.62041003100254,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.9375,180.0,546.7479614350046,0.0,0.0625,800.0
PREFLOP,LOW,LOW,0.358974358974359,476.07142857142856,720.3343599579673,0.0,0.7094017094017094,593.3614457831326
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.8571428571428571,898.3333333333334,933.5044485997672,0.0,0.21428571428571427,346.6666666666667
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.6,0.0,0.0,0.0,0.4,3518.5
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,1973.3333333333333,2790.7147630829077,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,244.44444444444446,365.48631563107836,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.6458333333333334,353.5483870967742,399.5182452702883,0.0,0.4375,343.0952380952381
PREFLOP,LOW,HIGH,1.0,1040.0,480.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,1.0,4375.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.16666666666666666,200.0,0.0,0.0,0.8333333333333334,990.0
PREFLOP,LOW,LOW,0.3333333333333333,50.0,0.0,0.0,1.0,383.3333333333333
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.3,366.6666666666667,321.0226714043037,0.0,0.7,871.4285714285714
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.9166666666666666,50.90909090909091,108.3306844346635,0.0,0.25,2308.3333333333335
PREFLOP,LOW,LOW,0.36666666666666664,601.1515151515151,651.2800738690817,0.005555555555555556,0.7111111111111111,662.65625
PREFLOP,LOW,HIGH,1.0,4800.0,1600.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6428571428571429,225.55555555555554,164.1889907739189,0.0,0.35714285714285715,68.0
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,225.0,389.7114317029974,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3488372093023256,234.13333333333333,208.2094671772209,0.0,0.7209302325581395,355.258064516129
PREFLOP,LOW,HIGH,1.0,173.33333333333334,161.10727964792764,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,1.0,800.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,100.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.7777777777777778,1022.8571428571429,936.3411204670821,0.0,0.3333333333333333,373.3333333333333
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,700.0
FLOP,LOW,LOW,0.9090909090909091,70.0,210.0,0.0,0.09090909090909091,550.0
PREFLOP,LOW,LOW,0.32098765432098764,275.0,469.6397965052988,0.0,0.7530864197530864,401.1475409836066
PREFLOP,LOW,HIGH,0.0,0.0,0.0,0.0,1.0,289.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.2,800.0,0.0,0.0,0.8,300.0
TURN,LOW,LOW,1.0,10467.0,0.0,0.0,0.0,0.0
FLOP,MEDIUM,LOW,1.0,4922.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,1.0,300.0
FLOP,LOW,LOW,1.0,370.0,370.94473981982816,0.0,0.2,325.0
PREFLOP,LOW,LOW,0.34615384615384615,968.3333333333334,1428.455420686585,0.0,0.7307692307692307,666.578947368421
TURN,LOW,LOW,1.0,2380.0,2380.0,0.0,0.5,360.0
PREFLOP,LOW,LOW,0.5,516.6666666666666,624.9444419750891,0.0,0.8333333333333334,145.0
PREFLOP,LOW,MEDIUM,1.0,400.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.25,275.0,0.0,0.0,0.75,200.0
PREFLOP,LOW,MEDIUM,0.2857142857142857,8.5,7.5,0.0,1.0,18.714285714285715
FLOP,LOW,LOW,1.0,121.0,130.40513793558904,0.0,0.0,0.0
